hu_site_limit,point_granularity,point_longitude,fl_site_deductible,hu_site_deductible,point_latitude,fl_site_limit,county,construction,tiv_2011,policyID,fr_site_deductible,tiv_2012,eq_site_deductible,line,fr_site_limit,eq_site_limit,statecode
18630000,1,-82.343506,0,0,28.010717,0,HILLSBOROUGH COUNTY,Reinforced Concrete,18630000,119852,0,24930000,0,Commercial,0,0,FL
2301637.5,1,-82.343506,0,0,28.010717,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2301637.5,339887,0,3186018.69,0,Commercial,0,0,FL
2032100.95,1,-82.38521,0,0,27.99732,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2032100.95,846031,0,2111942.2,0,Commercial,0,0,FL
13500000,1,-82.37822,0,0,28.00578,0,HILLSBOROUGH COUNTY,Reinforced Concrete,13500000,663629,0,22050000,0,Commercial,0,0,FL
688376.7,1,-82.33387,0,0,27.97839,0,HILLSBOROUGH COUNTY,Masonry,688376.7,867052,0,639826.87,0,Residential,0,688376.7,FL
105071.4,1,-82.329315,0,0,27.984159,0,HILLSBOROUGH COUNTY,Wood,105071.4,870750,0,135434.93,0,Residential,0,105071.4,FL
250517.7,1,-82.389496,0,0,27.996302,0,HILLSBOROUGH COUNTY,Wood,250517.7,542700,0,298186.21,0,Residential,0,250517.7,FL
1665882.9,1,-82.33387,0,0,27.97839,0,HILLSBOROUGH COUNTY,Masonry,1665882.9,665711,0,1469468.64,0,Residential,0,1665882.9,FL
335261.7,1,-82.330887,0,0,27.977322,0,HILLSBOROUGH COUNTY,Wood,335261.7,362403,0,534739.73,0,Residential,0,335261.7,FL
248972.4,1,-82.329079,0,0,27.984423,0,HILLSBOROUGH COUNTY,Wood,248972.4,610045,0,341789.31,0,Residential,0,248972.4,FL
1513128.6,1,-82.38158,0,0,27.99919,0,HILLSBOROUGH COUNTY,Masonry,1513128.6,113292,0,2042287.83,0,Residential,0,1513128.6,FL
130956.3,1,-82.323586,0,0,27.99781,0,HILLSBOROUGH COUNTY,Wood,130956.3,344960,0,196070.92,0,Residential,0,130956.3,FL
97146.9,1,-82.33189,0,0,27.98247,0,HILLSBOROUGH COUNTY,Wood,97146.9,151514,0,168125.83,0,Residential,0,97146.9,FL
1904301,1,-82.396919,0,0,27.986397,0,HILLSBOROUGH COUNTY,Reinforced Masonry,1904301,551318,0,2318398.87,0,Commercial,0,1904301,FL
256322.99,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,256322.99,548075,0,313770.09,0,Residential,0,0,FL
128598.45,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,128598.45,157647,0,141231.19,0,Residential,0,0,FL
225859.46,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,225859.46,163129,0,232544.9,0,Residential,0,0,FL
189981.46,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,189981.46,907226,0,248254.85,0,Residential,0,0,FL
263570.78,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,263570.78,269378,0,266472.69,0,Residential,0,0,FL
3884065.4,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3884065.4,518585,0,5549614.78,0,Commercial,0,0,FL
222183.32,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,222183.32,701536,0,244868.23,0,Residential,0,0,FL
183417.6,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,183417.6,869092,0,142874.97,0,Residential,0,0,FL
87400.97,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,87400.97,343234,0,123043.44,0,Residential,0,0,FL
305974.64,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,305974.64,206309,0,409577.65,0,Residential,0,0,FL
120847.21,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,120847.21,842487,0,146339.2,0,Residential,0,0,FL
742951,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Masonry,742951,205654,0,1319873.25,0,Residential,0,0,FL
551611.17,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Masonry,551611.17,606131,0,853960.28,0,Residential,0,0,FL
171600.75,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,171600.75,986524,0,227391.25,0,Residential,0,0,FL
953934.9,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Masonry,953934.9,236288,0,793292.27,0,Residential,0,0,FL
1676130.43,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Masonry,1676130.43,771650,0,2482929.1,0,Residential,0,0,FL
4870526.18,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Reinforced Masonry,4870526.18,539765,0,4892126.97,0,Commercial,0,0,FL
216890.22,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Wood,216890.22,529994,0,234657.87,0,Residential,0,0,FL
875330.08,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Masonry,875330.08,784658,0,735877.74,0,Residential,0,0,FL
576318.26,1,-82.3587,0,0,27.98946,0,HILLSBOROUGH COUNTY,Masonry,576318.26,178206,0,929486.08,0,Residential,0,0,FL
1513771.2,1,-82.35862,0,0,28.00445,0,HILLSBOROUGH COUNTY,Masonry,1513771.2,376500,0,1356944.5,0,Residential,1513771.2,0,FL
1732995,1,-82.358719,0,0,28.004459,0,HILLSBOROUGH COUNTY,Masonry,1732995,880526,0,2682884.22,0,Residential,1732995,0,FL
4320374.4,1,-82.358322,0,0,28.004478,0,HILLSBOROUGH COUNTY,Reinforced Masonry,4320374.4,483698,0,7557544.53,0,Commercial,4320374.4,0,FL
1082683.8,1,-82.39002,0,0,27.99689,1082683.8,HILLSBOROUGH COUNTY,Masonry,1082683.8,368784,0,1910140.05,0,Residential,1082683.8,1082683.8,FL
9630000,1,-82.41245,0,0,27.99194,0,HILLSBOROUGH COUNTY,Reinforced Concrete,9630000,488731,0,13230000,0,Commercial,0,0,FL
2337075,4,-82.3932,0,0,27.9928,2337075,HILLSBOROUGH COUNTY,Reinforced Masonry,2337075,846302,0,3754756.38,0,Commercial,2337075,2337075,FL
1426410,4,-82.3932,0,71320.5,27.9928,1426410,HILLSBOROUGH COUNTY,Masonry,1426410,117746,0,2239826.01,0,Residential,1426410,1426410,FL
688640.2,1,-82.33387,0,0,27.97839,0,HILLSBOROUGH COUNTY,Masonry,688640.2,435886,0,762479.65,0,Residential,0,0,FL
1718100,1,-82.39533,0,0,27.98453,0,HILLSBOROUGH COUNTY,Masonry,1718100,497701,0,1492355.4,0,Residential,1718100,0,FL
36188.07,1,-82.354782,0,0,27.990147,0,HILLSBOROUGH COUNTY,Wood,36188.07,421155,0,46472.43,0,Residential,0,0,FL
4482117,3,-82.358299,0,0,27.991594,4482117,HILLSBOROUGH COUNTY,Reinforced Masonry,4482117,538961,0,6875011.7,0,Commercial,4482117,4482117,FL
251415,1,-82.397003,0,0,27.986078,0,HILLSBOROUGH COUNTY,Wood,251415,993484,0,352656.8,0,Residential,251415,0,FL
0,1,-82.42985,0,0,28.01034,0,HILLSBOROUGH COUNTY,Masonry,504000.9,807100,0,480744.28,0,Residential,504000.9,0,FL
698065.2,1,-82.506264,0,0,27.905214,0,HILLSBOROUGH COUNTY,Masonry,698065.2,311265,0,881871.35,0,Residential,0,0,FL
1154699.1,1,-82.51844,0,0,27.898775,1154699.1,HILLSBOROUGH COUNTY,Masonry,1154699.1,885863,0,1346197.86,0,Residential,1154699.1,1154699.1,FL
943200,1,-82.49552,0,0,27.90708,943200,HILLSBOROUGH COUNTY,Masonry,943200,912316,0,1209348.4,0,Residential,943200,943200,FL
8499175.2,1,-82.52207,0,0,27.89469,8499175.2,HILLSBOROUGH COUNTY,Reinforced Masonry,8499175.2,358592,0,8745651.28,0,Commercial,8499175.2,8499175.2,FL
4538700,1,-82.539452,0,0,27.886707,4538700,HILLSBOROUGH COUNTY,Reinforced Masonry,4538700,346325,0,4023394.16,0,Commercial,4538700,4538700,FL
172540.8,1,-82.493286,0,0,27.874943,0,HILLSBOROUGH COUNTY,Wood,172540.8,756975,0,223276.08,0,Residential,0,172540.8,FL
443269.8,1,-82.5047,0,0,27.8907,0,HILLSBOROUGH COUNTY,Masonry,443269.8,526817,0,549420.51,0,Residential,0,443269.8,FL
239933.7,1,-82.489716,0,0,27.904453,0,HILLSBOROUGH COUNTY,Wood,239933.7,903811,0,312000.19,0,Residential,0,239933.7,FL
1334821.74,1,-82.50675,0,0,27.90727,0,HILLSBOROUGH COUNTY,Masonry,1334821.74,120679,0,1582564.66,0,Residential,0,0,FL
3800051.24,3,-82.51495,0,0,27.89444,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3800051.24,371908,0,3595608.48,0,Commercial,0,0,FL
2875500,1,-82.51763,0,143775,27.88813,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2875500,388260,0,5013687.29,0,Commercial,2875500,0,FL
12510000,1,-82.52574,0,0,27.89465,0,HILLSBOROUGH COUNTY,Reinforced Concrete,12510000,769344,0,16380000,0,Commercial,0,0,FL
189000,1,-82.506584,0,3780,27.881996,0,HILLSBOROUGH COUNTY,Wood,189000,888571,0,317803.5,0,Residential,189000,0,FL
698065.2,1,-82.4467,0,0,28.05496,0,HILLSBOROUGH COUNTY,Masonry,698065.2,564653,0,1058772.94,0,Residential,0,0,FL
151650,1,-82.46773,0,0,28.038634,151650,HILLSBOROUGH COUNTY,Wood,151650,393503,0,168282.97,0,Residential,151650,151650,FL
15805.8,1,-82.46829,0,0,28.03924,15805.8,HILLSBOROUGH COUNTY,Wood,15805.8,103960,0,25111.94,0,Residential,15805.8,15805.8,FL
6229399.5,1,-82.43218,0,0,28.05179,6229399.5,HILLSBOROUGH COUNTY,Reinforced Masonry,6229399.5,293829,0,4945669.77,0,Commercial,6229399.5,6229399.5,FL
6102844.2,3,-82.42693,0,0,28.06852,0,HILLSBOROUGH COUNTY,Reinforced Masonry,6102844.2,841652,0,10170000,0,Commercial,0,6102844.2,FL
749291.4,1,-82.432259,0,0,28.054359,0,HILLSBOROUGH COUNTY,Masonry,749291.4,882482,0,1153487.65,0,Residential,0,749291.4,FL
555255,1,-82.44137,0,0,28.05641,0,HILLSBOROUGH COUNTY,Masonry,555255,519048,0,733477.97,0,Residential,0,555255,FL
384640.2,3,-82.4706,0,0,28.06832,0,HILLSBOROUGH COUNTY,Masonry,384640.2,402758,0,541573.4,0,Residential,0,384640.2,FL
466150.5,1,-82.422188,0,0,28.04355,0,HILLSBOROUGH COUNTY,Masonry,466150.5,733767,0,568505.5,0,Residential,0,466150.5,FL
40218.73,1,-82.44401,0,0,28.05358,0,HILLSBOROUGH COUNTY,Wood,40218.73,556231,0,54922.94,0,Residential,0,0,FL
143314.2,3,-82.43924,0,0,28.06479,0,HILLSBOROUGH COUNTY,Wood,143314.2,848786,0,128931.19,0,Residential,143314.2,0,FL
616458.6,1,-82.43914,0,0,28.06481,0,HILLSBOROUGH COUNTY,Masonry,616458.6,693952,0,489431.14,0,Residential,616458.6,0,FL
616457.7,1,-82.43914,0,0,28.065046,0,HILLSBOROUGH COUNTY,Masonry,616457.7,269432,0,546541.53,0,Residential,616457.7,0,FL
616455.9,1,-82.43914,0,0,28.06501,0,HILLSBOROUGH COUNTY,Masonry,616455.9,992930,0,595548.18,0,Residential,616455.9,0,FL
616455.9,1,-82.43914,0,0,28.064955,0,HILLSBOROUGH COUNTY,Masonry,616455.9,646754,0,1075828.97,0,Residential,616455.9,0,FL
9270000,1,-82.445824,0,0,28.062305,0,HILLSBOROUGH COUNTY,Reinforced Concrete,9270000,209932,0,13590000,0,Commercial,9270000,0,FL
2162568.8,1,-82.45301,0,0,28.055,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2162568.8,247815,0,2933591.62,0,Commercial,0,0,FL
2238633.02,1,-82.42617,0,0,28.067513,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2238633.02,601618,0,2147153.52,0,Commercial,0,0,FL
4504436.29,1,-82.45831,0,0,28.05052,0,HILLSBOROUGH COUNTY,Reinforced Masonry,4504436.29,955681,0,5376121.28,0,Commercial,0,0,FL
3397377.89,1,-82.45883,0,0,28.04943,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3397377.89,560718,0,4649311.64,0,Commercial,0,0,FL
220371.08,1,-82.45831,0,0,28.05052,0,HILLSBOROUGH COUNTY,Wood,220371.08,436404,0,259182.83,0,Residential,0,0,FL
55889.19,1,-82.45831,0,0,28.05052,0,HILLSBOROUGH COUNTY,Wood,55889.19,431928,0,87178.42,0,Residential,0,0,FL
1600148.32,1,-82.45831,0,0,28.05162,0,HILLSBOROUGH COUNTY,Masonry,1600148.32,434509,0,1258100.61,0,Residential,0,0,FL
21291.12,1,-82.45831,0,0,28.05162,0,HILLSBOROUGH COUNTY,Wood,21291.12,333066,0,15542.99,0,Residential,0,0,FL
249300.39,1,-82.45831,0,0,28.05162,0,HILLSBOROUGH COUNTY,Wood,249300.39,208148,0,256355.59,0,Residential,0,0,FL
12566.2,1,-82.45831,0,0,28.05162,0,HILLSBOROUGH COUNTY,Wood,12566.2,738406,0,16989.25,0,Residential,0,0,FL
17742.6,1,-82.45831,0,0,28.05162,0,HILLSBOROUGH COUNTY,Wood,17742.6,670174,0,19623.39,0,Residential,17742.6,0,FL
4455798.72,1,-82.432053,0,0,28.05637,0,HILLSBOROUGH COUNTY,Reinforced Masonry,4455798.72,357278,0,6566492.75,0,Commercial,0,0,FL
794318.4,1,-82.42665,0,0,28.0559,794318.4,HILLSBOROUGH COUNTY,Masonry,794318.4,340675,0,709199.24,0,Residential,794318.4,794318.4,FL
4129329.6,1,-82.43363,0,0,28.0319,4129329.6,HILLSBOROUGH COUNTY,Reinforced Masonry,4129329.6,410575,0,5485203.23,0,Commercial,4129329.6,4129329.6,FL
532191.6,1,-82.42684,0,0,28.06711,0,HILLSBOROUGH COUNTY,Masonry,532191.6,282077,0,649167.31,0,Residential,532191.6,0,FL
1100815.2,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Masonry,1100815.2,944570,0,1078182.44,0,Residential,0,0,FL
1100815.2,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Masonry,1100815.2,400058,0,887013.77,0,Residential,0,0,FL
1100815.2,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Masonry,1100815.2,629324,0,1296318.88,0,Residential,0,0,FL
1100815.2,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Masonry,1100815.2,293339,0,1565799.54,0,Residential,0,0,FL
3302445.6,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3302445.6,747368,0,3317808.58,0,Commercial,0,0,FL
3302445.6,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3302445.6,132431,0,3187269.51,0,Commercial,0,0,FL
3302445.6,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3302445.6,395872,0,4671190.41,0,Commercial,0,0,FL
3302445.6,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3302445.6,417526,0,3542001.7,0,Commercial,0,0,FL
3302445.6,3,-82.416206,0,0,28.049053,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3302445.6,391499,0,3126028.96,0,Commercial,0,0,FL
360000,1,-82.426186,0,10800,28.041447,0,HILLSBOROUGH COUNTY,Masonry,360000,478417,0,604558.08,0,Residential,360000,0,FL
0,1,-82.43008,0,0,28.05601,0,HILLSBOROUGH COUNTY,Masonry,1125000,569577,0,1319430.38,0,Residential,1125000,0,FL
384381.97,1,-82.429672,0,0,28.070745,0,HILLSBOROUGH COUNTY,Masonry,384381.97,619305,0,561425.24,0,Residential,0,0,FL
217989.9,4,-82.4448,0,0,28.0795,0,HILLSBOROUGH COUNTY,Wood,217989.9,852802,0,181847.17,0,Residential,0,217989.9,FL
179696.7,1,-82.4667,0,0,28.09649,0,HILLSBOROUGH COUNTY,Wood,179696.7,629392,0,290497.69,0,Residential,0,179696.7,FL
223753.5,4,-82.467615,0,0,27.986435,0,HILLSBOROUGH COUNTY,Wood,223753.5,721468,0,163888.7,0,Residential,0,223753.5,FL
13500000,1,-82.410881,0,0,28.081821,13500000,HILLSBOROUGH COUNTY,Reinforced Concrete,13500000,412259,0,17550000,0,Commercial,13500000,13500000,FL
27270000,1,-82.41558,0,0,28.07018,0,HILLSBOROUGH COUNTY,Reinforced Concrete,27270000,291016,0,37710000,0,Commercial,27270000,0,FL
995409.9,1,-82.41558,0,0,28.07018,0,HILLSBOROUGH COUNTY,Masonry,995409.9,595597,0,943250.42,0,Residential,995409.9,0,FL
2301985.71,1,-82.455948,0,0,28.091862,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2301985.71,565994,0,1852269.78,0,Commercial,0,0,FL
1480130.42,1,-82.438179,0,0,28.08037,0,HILLSBOROUGH COUNTY,Masonry,1480130.42,366066,0,2460117.37,0,Residential,0,0,FL
762855.84,1,-82.41558,0,0,28.07018,0,HILLSBOROUGH COUNTY,Masonry,762855.84,170639,0,990125.85,0,Residential,0,0,FL
0,1,-82.45973,0,0,28.07088,0,HILLSBOROUGH COUNTY,Wood,54000,420007,0,41114.3,0,Residential,54000,0,FL
798750,1,-82.487877,0,0,28.02532,798750,HILLSBOROUGH COUNTY,Masonry,798750,268090,0,1075120.7,0,Residential,798750,798750,FL
658440,1,-82.487877,0,0,28.02532,658440,HILLSBOROUGH COUNTY,Masonry,658440,875681,0,1102238.44,0,Residential,658440,658440,FL
240070.5,1,-82.494,0,0,28.0155,240070.5,HILLSBOROUGH COUNTY,Wood,240070.5,291395,0,316908.9,0,Residential,240070.5,240070.5,FL
20700,1,-82.487877,0,0,28.02532,20700,HILLSBOROUGH COUNTY,Wood,20700,833312,0,18083.52,0,Residential,20700,20700,FL
40590000,1,-82.52485,0,1217700,27.9882,0,HILLSBOROUGH COUNTY,Steel Frame,40590000,852394,0,53640000,0,Commercial,0,0,FL
6316776.9,4,-82.519424,0,0,27.978998,0,HILLSBOROUGH COUNTY,Reinforced Masonry,6316776.9,187611,0,9630000,0,Commercial,0,0,FL
36450000,4,-82.519424,0,1093500,27.978998,0,HILLSBOROUGH COUNTY,Steel Frame,36450000,412126,0,54450000,0,Commercial,0,0,FL
11610000,1,-82.513725,0,0,27.974264,0,HILLSBOROUGH COUNTY,Reinforced Concrete,11610000,941858,0,17100000,0,Commercial,11610000,0,FL
9540000,1,-82.513725,0,0,27.974264,0,HILLSBOROUGH COUNTY,Reinforced Concrete,9540000,769185,0,15840000,0,Commercial,9540000,0,FL
277830,1,-82.513725,0,0,27.974264,0,HILLSBOROUGH COUNTY,Wood,277830,904898,0,220463.66,0,Residential,277830,0,FL
32112,1,-82.50927,0,0,27.974054,0,HILLSBOROUGH COUNTY,Wood,32112,682999,0,42716.83,0,Residential,32112,0,FL
966698.61,1,-82.487572,0,0,27.996111,0,HILLSBOROUGH COUNTY,Masonry,966698.61,393623,0,1361316.58,0,Residential,0,0,FL
2154709.62,1,-82.505028,0,0,28.010656,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2154709.62,567878,0,2155537.03,0,Commercial,0,0,FL
102144.6,1,-82.48625,0,0,27.99558,0,HILLSBOROUGH COUNTY,Wood,102144.6,310766,0,143879.86,0,Residential,0,102144.6,FL
69390000,1,-82.5247,0,0,28.02394,0,HILLSBOROUGH COUNTY,Steel Frame,69390000,641325,0,61560000,0,Commercial,0,69390000,FL
180300.6,1,-82.51364,0,0,28.009505,0,HILLSBOROUGH COUNTY,Wood,180300.6,311490,0,255796.43,0,Residential,0,180300.6,FL
207305.1,1,-82.507957,0,0,28.01446,0,HILLSBOROUGH COUNTY,Wood,207305.1,871815,0,294425.07,0,Residential,0,207305.1,FL
458812.8,1,-82.499794,0,0,28.032827,0,HILLSBOROUGH COUNTY,Masonry,458812.8,825630,0,616259,0,Residential,0,458812.8,FL
1227269.7,3,-82.50074,0,0,28.02544,0,HILLSBOROUGH COUNTY,Masonry,1227269.7,445199,0,1764418.65,0,Residential,0,1227269.7,FL
6013800,1,-82.51163,0,300690,27.995,0,HILLSBOROUGH COUNTY,Reinforced Masonry,6013800,215226,0,7617800.74,0,Commercial,6013800,0,FL
11160000,1,-82.50045,0,0,27.98239,0,HILLSBOROUGH COUNTY,Reinforced Concrete,11160000,557687,0,9360000,0,Commercial,0,0,FL
342876.96,1,-82.505356,0,0,28.031479,0,HILLSBOROUGH COUNTY,Wood,342876.96,286214,0,412224.51,0,Residential,0,0,FL
342876.96,1,-82.505356,0,0,28.031404,0,HILLSBOROUGH COUNTY,Wood,342876.96,644967,0,312196.33,0,Residential,0,0,FL
342876.96,1,-82.505356,0,0,28.031332,0,HILLSBOROUGH COUNTY,Wood,342876.96,638979,0,325687.17,0,Residential,0,0,FL
685753.92,1,-82.505669,0,0,28.03182,0,HILLSBOROUGH COUNTY,Masonry,685753.92,316732,0,946230.69,0,Residential,0,0,FL
227953.44,1,-82.507187,0,0,28.031128,0,HILLSBOROUGH COUNTY,Wood,227953.44,123951,0,320395.4,0,Residential,0,0,FL
227953.44,1,-82.507599,0,0,28.031132,0,HILLSBOROUGH COUNTY,Wood,227953.44,380454,0,288178.74,0,Residential,0,0,FL
227953.44,1,-82.507477,0,0,28.03113,0,HILLSBOROUGH COUNTY,Wood,227953.44,322969,0,256493.21,0,Residential,0,0,FL
342876.96,1,-82.505356,0,0,28.031221,0,HILLSBOROUGH COUNTY,Wood,342876.96,358743,0,475392.05,0,Residential,0,0,FL
227953.44,1,-82.505669,0,0,28.03182,0,HILLSBOROUGH COUNTY,Wood,227953.44,471883,0,246625.56,0,Residential,0,0,FL
392480.64,1,-82.505356,0,0,28.030874,0,HILLSBOROUGH COUNTY,Masonry,392480.64,529702,0,366822.61,0,Residential,0,0,FL
386758.08,1,-82.505356,0,0,28.030874,0,HILLSBOROUGH COUNTY,Masonry,386758.08,116540,0,297610.34,0,Residential,0,0,FL
386758.08,1,-82.506279,0,0,28.031809,0,HILLSBOROUGH COUNTY,Masonry,386758.08,285403,0,647032.73,0,Residential,0,0,FL
386758.08,1,-82.506279,0,0,28.031809,0,HILLSBOROUGH COUNTY,Masonry,386758.08,157613,0,715216.25,0,Residential,0,0,FL
192092.74,1,-82.505287,0,0,28.031809,0,HILLSBOROUGH COUNTY,Wood,192092.74,855138,0,276648.13,0,Residential,0,0,FL
248306.69,3,-82.497275,0,0,28.026235,0,HILLSBOROUGH COUNTY,Wood,248306.69,394675,0,219751.42,0,Residential,0,0,FL
798942.06,3,-82.497275,0,0,28.026235,0,HILLSBOROUGH COUNTY,Masonry,798942.06,199458,0,1219553.1,0,Residential,0,0,FL
265255.24,3,-82.497275,0,0,28.026235,0,HILLSBOROUGH COUNTY,Wood,265255.24,796433,0,303539.52,0,Residential,0,0,FL
836471.27,3,-82.497275,0,0,28.026235,0,HILLSBOROUGH COUNTY,Masonry,836471.27,488510,0,710799.82,0,Residential,0,0,FL
326557.94,3,-82.497275,0,0,28.026235,0,HILLSBOROUGH COUNTY,Wood,326557.94,468285,0,418704.76,0,Residential,0,0,FL
101732.85,3,-82.497275,0,0,28.026235,0,HILLSBOROUGH COUNTY,Wood,101732.85,931137,0,157175.73,0,Residential,0,0,FL
527425.2,1,-82.48911,0,0,27.98814,0,HILLSBOROUGH COUNTY,Masonry,527425.2,952002,0,962165.97,0,Residential,527425.2,0,FL
813375,1,-82.488747,0,0,27.987984,0,HILLSBOROUGH COUNTY,Masonry,813375,990637,0,755788.05,0,Residential,813375,0,FL
695601.9,1,-82.499756,0,0,28.02544,0,HILLSBOROUGH COUNTY,Masonry,695601.9,324623,0,759465.11,0,Residential,695601.9,0,FL
7102497.6,1,-82.4898,0,0,27.99154,0,HILLSBOROUGH COUNTY,Reinforced Masonry,7102497.6,779192,0,9450000,0,Commercial,7102497.6,0,FL
8377193.13,1,-82.505234,0,0,28.000799,0,HILLSBOROUGH COUNTY,Reinforced Masonry,8377193.13,450187,0,13860000,0,Commercial,0,0,FL
5901525,1,-82.505234,0,0,28.000799,5901525,HILLSBOROUGH COUNTY,Reinforced Masonry,5901525,528086,0,7634212.74,0,Commercial,5901525,5901525,FL
2087910,1,-82.505234,0,104395.5,28.000799,2087910,HILLSBOROUGH COUNTY,Reinforced Masonry,2087910,329836,0,3544619.75,0,Commercial,2087910,2087910,FL
1183159.06,1,-82.504997,0,0,28.014917,0,HILLSBOROUGH COUNTY,Masonry,1183159.06,233797,0,1413578.11,0,Residential,0,0,FL
1646573.94,1,-82.50131,0,0,28.02635,0,HILLSBOROUGH COUNTY,Masonry,1646573.94,568947,0,1369679.48,0,Residential,0,0,FL
964164.74,1,-82.48812,0,0,27.99579,0,HILLSBOROUGH COUNTY,Masonry,964164.74,589798,0,1341635.23,0,Residential,0,0,FL
2054323.88,1,-82.52375,0,0,28.02343,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2054323.88,709839,0,2284521.14,0,Commercial,0,0,FL
2844415.88,1,-82.520622,0,0,28.021749,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2844415.88,245252,0,4966441.16,0,Commercial,0,0,FL
2758180.12,1,-82.52338,0,0,28.02013,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2758180.12,284876,0,4181423.13,0,Commercial,0,0,FL
4004697.15,1,-82.51971,0,0,28.02106,0,HILLSBOROUGH COUNTY,Reinforced Masonry,4004697.15,262194,0,3378362.52,0,Commercial,0,0,FL
2460348,1,-82.518959,0,123017.4,28.021854,0,HILLSBOROUGH COUNTY,Reinforced Masonry,2460348,913509,0,3765771.74,0,Commercial,0,0,FL
849062.14,1,-82.52203,0,0,28.01677,0,HILLSBOROUGH COUNTY,Masonry,849062.14,537716,0,1026601.04,0,Residential,0,0,FL
3476417.21,1,-82.51997,0,0,28.01723,0,HILLSBOROUGH COUNTY,Reinforced Masonry,3476417.21,941329,0,3413431.49,0,Commercial,0,0,FL
1918098,1,-82.50683,0,0,27.9874,0,HILLSBOROUGH COUNTY,Reinforced Masonry,1918098,126071,0,3328559.86,0,Commercial,1918098,0,FL
1983105,1,-82.50683,0,0,27.9874,0,HILLSBOROUGH COUNTY,Reinforced Masonry,1983105,111852,0,3171698.81,0,Commercial,1983105,0,FL
413190,1,-82.51703,0,0,27.99116,0,HILLSBOROUGH COUNTY,Masonry,413190,236121,0,608587.55,0,Residential,413190,0,FL
43200,1,-82.5191,0,864,27.99116,0,HILLSBOROUGH COUNTY,Wood,43200,776431,0,51278.83,0,Residential,43200,0,FL
0,1,-82.51594,0,0,27.99011,0,HILLSBOROUGH COUNTY,Wood,171900,704670,0,139065.72,0,Residential,171900,0,FL
0,1,-82.48919,0,0,28.00457,0,HILLSBOROUGH COUNTY,Masonry,667346.4,395065,0,775381.77,0,Residential,667346.4,0,FL
1452439.34,1,-82.56934,0,0,27.9816,0,HILLSBOROUGH COUNTY,Masonry,1452439.34,290731,0,1358646.62,0,Residential,0,0,FL
1452439.34,1,-82.56934,0,0,27.9816,0,HILLSBOROUGH COUNTY,Masonry,1452439.34,259380,0,1965731.41,0,Residential,0,0,FL
1452439.34,1,-82.56934,0,0,27.9816,0,HILLSBOROUGH COUNTY,Masonry,1452439.34,772322,0,1352221.03,0,Residential,0,0,FL
1452439.34,1,-82.56934,0,0,27.9816,0,HILLSBOROUGH COUNTY,Masonry,1452439.34,285526,0,2110481.51,0,Residential,0,0,FL
